"TEAM","COMP","PASS.ATT","PASS.PCT","PASS.YDS..OFF.","PASS.YDS.ATT","PASS.TD","PASS.INT..OFF.","QBR","RUSH.ATT","RUSH.YDS..OFF.","RUSH.YDS.ATT","RUSH.TD..OFF.","TOTAL.FIRST.DOWNS","RUSH.FIRST.DOWNS","PASS.FIRST.DOWNS","THRD.DOWN.MADE","THRD.DOWN.ATT","THRD.DOWN.PCT","FOURTH.DOWN.ATT","PENALTIES","KICKING.PTS","FGA","FG.LNG","XP","PUNTS","PTS.AGAINST","TOTAL.YDS..DEF.","PASS.YDS..DEF.","RUSH.YARDS..DEF."
"915",27,2,3,3,2,2,1,2,3,3,3,4,1,3,2,2,1,4,2,3,3,1,1,6,2,3,5,4,3,4
"916",28,3,3,6,2,3,2,1,6,4,2,3,1,3,3,3,4,4,4,2,3,2,1,4,3,3,2,2,2,2
"917",28,2,3,3,2,2,1,2,3,4,3,4,3,4,3,5,4,5,4,3,2,2,2,1,2,2,3,3,2,3
"918",28,3,3,3,4,3,1,2,4,3,3,4,3,4,4,3,1,3,1,2,1,2,1,4,3,3,4,5,4,3
"919",28,3,3,5,4,4,3,2,6,2,3,5,1,4,3,3,1,2,1,1,3,4,2,5,4,2,2,3,2,2
"920",28,2,2,6,3,4,2,1,6,3,3,4,3,3,3,3,3,4,4,1,4,3,1,1,4,2,2,3,2,3
"921",28,2,2,3,2,3,2,1,5,3,4,5,3,4,3,3,2,2,3,1,2,3,1,6,4,2,3,3,3,2
"922",28,3,3,3,4,3,3,2,5,2,1,2,1,3,3,1,2,4,2,1,3,3,2,1,3,4,4,4,3,4
"923",28,1,2,1,2,3,1,2,3,4,3,4,3,4,2,4,3,4,3,1,3,2,2,1,3,2,3,3,3,2
"924",28,2,2,1,2,2,1,4,2,3,4,5,4,3,2,4,3,3,4,1,3,3,1,1,4,3,3,3,2,2
"925",28,3,3,5,3,3,3,1,5,4,4,5,5,5,3,4,6,6,5,5,1,4,1,6,6,1,2,3,3,1
"926",28,4,4,4,4,3,2,3,4,2,2,3,2,4,4,2,3,3,4,1,3,2,2,5,3,2,3,4,3,4
"927",28,3,4,2,2,2,2,3,3,2,2,3,1,3,3,2,2,4,3,1,3,1,1,1,2,4,2,3,2,2
"928",28,3,3,4,3,3,1,3,3,2,1,2,1,3,3,1,1,4,1,2,1,2,2,5,2,4,2,4,2,3
"929",28,3,3,4,4,3,2,1,5,3,1,2,1,3,3,2,3,5,3,3,3,3,2,1,3,3,1,2,2,2
"930",28,3,3,5,3,3,2,3,5,4,4,5,4,4,3,3,4,4,4,3,3,3,1,6,4,1,1,2,2,2
"931",28,2,3,3,2,2,1,1,4,4,3,4,2,3,3,3,4,5,3,2,4,3,3,6,2,3,1,1,2,1
"932",28,2,2,1,1,2,1,1,3,4,3,4,1,3,2,3,4,5,3,1,2,3,2,1,2,4,2,2,2,2
"933",28,2,2,3,2,3,1,2,4,4,3,3,2,3,2,3,4,5,3,1,3,2,1,1,2,4,1,3,2,2
"934",28,2,3,3,2,3,1,1,4,3,2,2,1,2,2,1,1,5,1,2,4,2,1,1,2,6,2,2,2,2
"935",28,3,3,4,3,3,3,2,5,2,2,3,1,3,3,2,5,4,5,1,3,1,1,1,2,2,4,5,4,3
"936",28,3,3,4,2,2,2,1,5,3,3,4,1,3,3,3,5,5,5,1,2,4,3,6,2,2,2,3,3,2
"937",28,2,2,4,3,3,1,3,3,4,2,3,1,3,3,2,3,5,3,1,3,2,1,4,2,5,2,1,1,1
"938",28,3,3,6,3,3,2,1,6,4,2,2,1,3,3,1,3,5,3,1,4,3,2,1,2,4,2,3,3,1
"939",29,2,3,3,3,3,1,1,4,4,3,4,3,4,4,3,7,6,5,1,3,2,1,1,3,2,3,3,2,2
"940",29,1,2,2,3,4,2,1,6,4,2,3,1,3,2,2,3,5,3,1,3,3,2,6,2,4,3,3,1,4
"941",29,1,2,1,2,2,1,2,3,2,2,3,1,2,2,1,2,3,3,1,3,2,1,1,1,4,3,4,2,4
"942",29,2,2,5,3,4,1,1,6,2,1,2,1,3,3,1,4,3,5,2,3,1,1,1,2,1,4,3,2,3
"943",29,1,2,1,1,1,1,2,2,5,3,3,1,3,2,3,5,7,3,2,1,2,2,5,1,5,2,3,3,2
"944",29,3,3,4,3,3,1,2,4,2,2,3,1,3,3,2,3,4,3,2,3,1,1,3,2,3,3,4,2,4
"945",29,2,2,3,1,2,1,1,3,3,1,2,1,2,1,2,3,4,3,1,1,1,2,1,1,3,2,3,2,2
"946",29,4,4,3,4,2,1,3,3,3,3,4,1,4,4,3,3,5,3,4,4,2,2,1,2,3,4,4,3,3
"947",29,2,2,3,2,3,2,1,6,5,4,4,2,4,2,4,6,5,5,1,4,4,2,5,3,2,1,3,3,2
"948",29,1,2,1,1,2,1,2,2,4,3,4,2,3,2,3,3,4,3,1,3,2,3,5,1,2,1,2,2,2
"949",29,2,2,7,3,5,5,1,7,3,3,4,2,4,3,3,2,2,4,1,2,4,2,3,6,2,2,3,2,3
"950",29,2,2,4,3,5,4,1,7,5,4,4,4,4,3,4,4,3,5,1,2,2,1,1,4,2,1,2,2,2
"951",29,1,1,5,1,2,1,1,4,4,4,4,3,3,1,3,2,4,3,1,3,1,1,1,2,5,2,3,4,2
"952",29,2,2,6,3,5,3,1,7,3,4,6,3,4,3,4,2,1,5,1,4,5,3,5,4,1,2,2,2,2
"953",29,2,2,4,2,3,1,2,3,4,3,4,4,4,2,4,4,4,4,1,2,2,1,3,3,3,1,1,1,1
"954",29,2,2,6,1,2,1,1,5,4,5,6,4,3,2,4,3,3,5,1,2,3,1,4,4,2,2,3,1,3
"955",29,2,2,5,3,4,1,2,5,4,3,4,4,3,3,2,3,4,3,1,4,2,1,1,4,3,2,4,3,3
"956",29,3,3,4,4,3,2,2,5,3,2,3,1,3,3,2,1,4,2,2,1,2,1,4,2,4,3,5,3,4
"957",29,1,2,3,2,3,1,1,5,4,4,5,2,3,2,3,2,3,3,1,5,3,2,1,3,3,3,3,2,2
"958",29,3,3,5,4,4,3,1,6,3,2,3,2,4,4,2,5,4,5,1,2,2,1,1,4,1,4,4,3,3
"959",29,2,2,6,2,4,3,3,5,5,5,5,4,5,2,5,2,1,4,1,2,3,1,1,6,2,1,3,2,3
"960",29,1,1,1,1,2,1,1,3,4,5,5,4,5,1,6,1,1,2,1,3,4,2,6,4,1,2,2,2,2
"961",29,3,3,7,4,4,2,2,6,3,3,4,5,4,4,2,3,3,5,2,2,3,1,1,6,1,3,4,3,3
"962",29,1,2,1,2,2,1,1,3,3,2,3,1,2,1,2,1,4,1,4,2,1,1,1,1,4,4,5,3,4
"963",29,3,3,4,3,3,2,1,5,5,5,5,4,5,3,5,5,4,5,2,3,3,1,4,4,2,3,3,3,2
"964",29,1,2,3,2,3,1,1,4,3,3,4,2,3,2,3,3,2,5,1,2,4,2,6,2,2,1,2,2,2
"965",29,2,2,2,2,2,1,1,4,4,3,3,3,3,2,3,4,5,3,1,3,2,1,1,2,4,3,3,2,2
"966",29,2,2,5,2,4,2,1,7,3,3,4,3,3,2,3,4,4,4,1,1,2,1,1,4,3,3,3,3,2
"967",29,3,3,4,3,3,1,4,3,3,2,3,2,4,4,2,3,3,4,1,1,1,1,1,2,2,3,5,4,3
"968",29,1,1,2,2,3,1,2,4,4,4,4,3,3,2,4,4,4,4,1,4,4,2,5,4,2,1,2,2,2
"969",29,2,2,3,3,5,3,1,7,4,3,4,3,3,2,3,3,3,4,1,3,4,2,6,4,2,2,4,4,2
"970",29,2,2,5,4,5,3,3,6,3,4,6,4,4,3,4,3,2,5,1,3,5,3,6,4,1,2,2,2,2
"971",29,1,2,3,2,3,1,3,3,5,4,4,1,4,2,4,3,4,3,1,2,2,2,3,1,2,1,3,2,3
"972",30,3,3,7,4,4,3,1,7,4,4,4,2,4,3,3,2,4,3,1,1,5,3,4,3,2,1,2,1,2
"973",30,3,3,3,2,2,2,2,4,4,4,4,4,5,3,4,5,5,4,2,2,3,1,6,5,3,1,3,2,3
"974",30,2,2,3,2,2,2,2,4,4,4,5,3,4,2,5,4,3,5,1,2,4,3,4,4,1,2,3,3,2
"975",30,3,3,2,2,2,1,1,4,2,1,2,1,2,2,2,1,4,1,1,2,3,2,1,2,6,2,2,2,2
"976",30,2,3,1,2,2,2,3,3,3,2,3,1,3,3,2,3,5,3,1,4,2,2,6,2,4,3,3,2,2
"977",30,3,4,3,2,2,1,3,3,3,2,3,1,3,3,2,3,5,3,4,1,3,3,4,1,2,2,4,2,4
"978",30,2,3,2,2,2,1,4,2,3,2,3,1,3,2,2,2,5,3,3,1,1,1,1,1,4,3,3,2,3
"979",30,2,2,2,2,2,1,2,3,3,3,4,2,2,2,2,3,5,3,1,2,1,1,1,2,5,3,3,3,2
"980",30,3,4,2,3,2,2,4,3,1,1,2,1,2,3,1,1,4,2,3,2,1,1,5,1,4,4,4,3,4
"981",30,3,4,3,2,2,1,1,4,4,4,5,3,4,3,3,2,5,2,6,3,2,1,6,3,4,5,5,4,3
"982",30,3,3,4,2,2,1,1,4,3,2,3,2,2,3,1,1,4,2,2,2,5,3,7,2,5,3,3,2,4
"983",30,2,2,3,2,3,1,1,4,3,2,4,2,3,2,2,2,3,3,1,2,4,2,1,2,2,2,4,2,4
"984",30,3,3,3,3,2,1,2,3,4,5,6,5,4,3,4,3,4,3,2,1,3,2,1,3,2,4,5,4,3
"985",30,2,2,4,3,4,2,2,6,4,4,5,4,5,3,4,4,4,4,1,1,4,2,5,4,2,1,3,2,3
"986",30,2,3,4,2,3,2,3,4,3,2,3,1,3,3,2,4,4,5,1,2,2,1,1,2,2,2,2,2,2
"987",30,2,3,3,2,2,2,4,3,2,3,4,1,3,2,2,2,3,3,1,2,3,2,5,2,3,5,6,5,3
"988",30,2,3,3,3,3,1,2,4,4,3,4,1,3,3,3,2,4,3,2,2,1,1,1,2,3,2,3,4,1
"989",30,3,3,4,3,3,2,2,4,2,3,4,1,3,3,2,2,4,3,1,3,4,2,6,3,4,4,6,5,3
"990",30,3,3,4,3,3,4,4,5,3,2,3,1,3,3,1,4,4,4,1,4,2,1,4,4,2,2,3,1,4
"991",30,2,2,5,2,3,1,1,5,4,2,3,2,3,3,2,5,6,4,1,3,4,2,6,3,3,1,2,1,2
"992",30,2,2,4,3,4,2,1,6,3,2,3,1,3,3,2,2,4,3,1,3,3,2,1,3,4,2,5,3,5
"993",30,2,3,1,2,2,1,6,1,2,3,4,1,2,2,1,2,4,3,2,4,1,1,1,1,4,4,5,3,4
"994",30,3,3,5,4,4,3,1,6,3,2,3,1,4,4,2,3,4,3,2,3,4,2,1,3,2,2,3,2,3
"995",30,2,3,1,1,1,1,4,1,2,1,2,1,1,2,1,1,5,1,1,2,1,1,4,1,7,3,3,2,3
"996",30,2,3,2,2,2,1,1,3,2,1,2,1,1,2,1,1,4,1,1,2,1,1,1,1,6,6,5,5,3
"997",30,3,4,4,3,2,1,5,3,2,2,3,2,3,2,2,3,4,3,1,1,2,1,7,2,3,5,5,3,4
"998",30,2,2,1,2,2,1,3,2,4,4,4,3,3,2,4,3,4,3,2,3,2,1,1,3,3,5,4,4,3
"999",30,3,3,3,4,3,1,1,5,2,2,4,2,3,3,2,2,3,3,1,2,6,5,5,2,3,3,5,3,4
"1000",30,4,4,3,4,2,1,3,3,2,1,2,1,4,4,1,2,3,3,4,2,1,1,1,1,2,3,3,3,2
"1001",30,2,3,3,2,2,1,3,3,4,3,4,3,4,2,3,2,5,3,1,2,3,1,5,4,5,3,4,4,2
"1002",30,3,3,5,3,3,1,4,3,4,3,4,2,3,3,3,2,4,3,2,3,4,3,6,2,1,3,3,4,2
"1003",30,3,4,2,3,2,3,3,4,2,2,3,1,3,3,1,3,5,3,1,4,6,4,5,2,4,4,5,3,4
"1004",30,2,3,2,2,2,1,1,4,2,1,2,1,2,2,1,2,4,2,2,3,1,1,1,1,5,5,5,3,4
"1005",30,2,2,3,1,1,1,4,2,3,3,4,1,2,1,3,1,3,1,1,3,1,1,1,1,4,3,3,2,2
"1006",31,3,3,4,2,2,1,2,4,3,4,5,3,3,3,3,2,4,3,3,3,5,3,6,3,2,1,2,2,3
"1007",31,2,3,4,2,2,1,3,3,2,2,3,1,2,2,1,1,4,1,2,3,2,2,1,1,3,3,3,2,2
"1008",31,2,3,3,2,2,2,1,5,2,3,5,3,3,3,3,2,3,3,2,2,3,1,3,4,2,1,1,1,2
"1009",31,2,3,4,2,3,2,3,4,2,2,3,1,3,2,2,2,3,3,3,1,1,1,1,2,2,4,5,4,3
"1010",31,2,2,5,2,4,3,1,7,4,4,4,3,4,3,4,3,4,4,1,2,3,1,5,4,3,2,3,3,1
"1011",31,3,2,6,3,4,2,2,6,3,2,4,1,3,3,2,4,4,5,1,3,3,2,6,2,1,2,4,3,2
"1012",31,2,3,4,4,4,2,1,6,2,1,2,1,2,2,1,2,3,3,3,1,2,1,6,2,3,4,5,4,3
"1013",31,3,4,4,4,3,1,2,4,3,2,3,2,4,4,2,3,4,3,3,4,1,1,1,2,3,6,4,2,4
"1014",31,4,4,4,4,3,2,2,4,2,3,5,1,5,4,2,3,4,3,2,3,1,1,1,2,2,5,5,2,5
"1015",31,2,3,2,3,3,2,2,4,3,3,4,1,3,3,3,5,5,5,2,2,3,2,7,2,2,3,4,3,2
"1016",31,2,2,4,3,4,1,1,6,2,2,3,3,2,3,1,2,2,3,1,3,3,1,7,4,3,2,3,1,5
"1017",31,2,2,3,3,3,2,2,4,2,2,3,2,2,2,2,3,4,3,1,3,5,2,4,4,4,3,4,3,4
"1018",31,3,3,4,3,3,1,2,4,2,2,3,1,2,3,1,3,3,3,2,3,1,1,1,1,2,3,3,2,3
"1019",31,3,3,4,3,3,1,1,5,3,2,3,1,3,3,2,3,5,3,2,3,5,3,1,2,3,3,3,2,3
"1020",31,2,2,3,2,2,2,2,4,2,1,2,1,2,2,1,1,3,1,1,2,2,1,4,2,5,2,4,3,2
"1021",31,2,3,4,3,3,2,3,4,3,3,4,3,3,3,3,1,3,2,3,2,4,3,3,4,1,1,1,1,1
"1022",31,3,3,5,3,3,1,1,5,4,3,4,4,4,3,3,2,4,2,3,3,4,3,1,4,1,2,4,2,4
"1023",31,2,2,4,4,5,4,2,6,3,2,4,2,3,3,2,3,3,3,1,4,2,1,1,4,2,2,3,3,2
"1024",31,3,4,4,4,3,2,2,5,3,2,4,1,4,5,1,2,4,2,1,4,6,3,6,2,3,3,4,3,3
"1025",31,3,2,7,3,5,4,1,7,4,4,5,5,4,3,4,3,2,5,3,4,4,1,1,7,1,1,2,1,3
"1026",31,4,4,5,4,3,3,3,5,2,2,3,1,4,4,2,2,3,3,3,3,2,1,1,3,1,4,4,2,5
"1027",31,3,3,4,4,4,3,3,5,3,3,4,3,4,4,2,4,4,4,1,3,2,1,1,5,2,2,3,2,2
"1028",31,3,3,4,3,2,2,1,5,3,3,4,1,3,3,3,1,4,2,1,3,2,2,4,1,4,1,3,2,2
"1029",31,3,4,5,3,3,1,1,4,3,2,4,2,3,3,2,2,4,3,1,2,4,3,1,2,3,3,4,3,3
"1030",31,2,2,7,4,5,3,3,6,2,3,5,2,4,3,3,2,1,4,1,3,4,2,6,4,1,3,4,1,5
"1031",31,2,2,5,3,3,1,3,4,1,2,4,1,3,3,2,1,1,2,1,2,2,1,1,2,1,3,3,1,5
"1032",31,4,4,4,4,3,3,1,5,1,1,2,1,3,4,1,4,5,4,1,3,2,1,1,2,3,3,5,3,4
"1033",31,2,2,5,3,4,3,1,7,3,4,6,3,3,3,3,2,3,3,1,4,4,2,6,5,3,3,4,4,2
"1034",31,3,3,5,3,3,2,1,6,3,2,3,1,3,3,2,4,5,3,2,3,4,2,6,2,2,2,3,2,3
"1035",31,3,3,3,4,3,1,5,3,4,3,4,2,4,3,3,4,5,3,1,2,1,1,1,2,2,2,4,4,2
"1036",31,2,3,2,1,1,1,4,1,2,2,2,1,1,1,1,2,5,2,1,3,1,1,4,1,5,5,5,2,6
"1037",31,2,3,4,2,2,1,1,5,3,3,4,2,3,2,3,3,4,4,1,2,2,2,4,2,2,2,3,3,2
"1038",31,1,2,2,1,2,1,1,4,5,5,5,3,4,2,4,4,4,4,2,2,2,1,1,2,3,1,3,2,2
"1039",31,3,3,5,3,3,2,2,5,3,2,3,1,3,3,2,4,4,5,1,7,2,1,1,2,3,3,4,3,3
"1040",32,2,2,5,3,4,1,4,4,4,3,4,5,4,3,3,5,4,5,2,3,6,3,4,6,1,1,2,2,2
"1041",32,2,2,7,2,4,3,2,6,3,5,6,3,4,3,3,3,2,5,1,2,3,2,3,5,1,2,3,2,3
"1042",32,4,4,5,3,2,2,4,4,2,2,3,1,3,4,1,3,4,3,2,1,2,2,1,2,2,3,3,3,2
"1043",32,2,3,3,3,3,1,2,3,2,1,1,1,2,3,1,1,4,1,1,1,1,1,1,1,4,3,4,3,3
"1044",32,3,3,6,3,3,2,2,5,3,3,4,2,3,3,2,3,4,4,1,1,3,2,5,3,2,1,2,1,3
"1045",32,3,2,5,4,4,2,1,7,4,3,3,4,4,4,2,4,4,4,1,2,4,2,4,4,2,2,2,1,2
"1046",32,3,2,5,2,3,1,1,5,3,1,1,1,2,3,1,2,4,2,3,1,3,3,5,1,3,2,3,2,2
"1047",32,2,2,2,1,2,1,3,2,3,2,4,1,2,2,2,1,3,1,1,2,2,2,1,1,4,1,3,3,1
"1048",32,4,4,6,5,3,6,2,6,2,2,4,1,5,5,2,3,3,4,1,4,4,2,1,4,2,4,5,3,4
"1049",32,3,4,4,3,2,1,1,4,4,2,3,1,4,4,3,2,5,2,3,1,1,1,1,1,3,2,3,2,3
"1050",32,3,3,5,3,2,2,2,5,2,2,3,2,3,3,2,4,4,4,1,4,2,1,1,3,3,2,2,2,2
"1051",32,2,3,2,1,1,2,1,4,2,2,3,1,2,2,1,2,4,3,1,1,1,1,1,2,5,3,4,3,3
"1052",32,2,2,3,1,2,1,2,3,4,4,5,1,4,2,4,3,4,3,3,1,3,3,5,1,1,2,3,2,3
"1053",32,3,4,3,3,2,1,2,4,2,2,3,1,3,4,1,5,5,4,3,3,2,2,4,1,2,4,4,2,5
"1054",32,3,3,5,3,3,4,2,6,3,3,4,1,4,3,3,3,3,4,1,2,6,3,6,4,2,3,4,4,2
"1055",32,3,3,4,2,2,1,4,2,3,2,3,1,3,3,2,2,4,3,2,2,1,2,1,1,2,3,3,3,2
"1056",32,3,2,5,2,3,1,2,4,4,3,4,4,3,3,3,3,4,4,1,4,3,2,5,2,2,1,2,1,2
"1057",32,2,3,3,3,3,2,4,3,3,3,4,2,3,3,2,2,3,3,1,2,2,3,6,3,2,3,4,3,2
"1058",32,2,2,4,2,3,2,2,5,4,4,5,2,4,2,4,3,4,4,1,1,3,2,5,3,2,1,2,2,1
"1059",32,2,2,4,2,2,1,2,3,3,4,5,3,3,2,3,3,4,4,2,1,2,1,1,3,3,1,2,2,2
"1060",32,2,2,3,1,2,1,3,2,4,3,3,3,3,2,3,4,5,3,1,2,1,1,1,2,3,2,2,2,2
"1061",32,3,3,2,2,2,1,4,2,3,2,3,1,3,2,3,5,6,4,4,1,2,1,6,1,3,3,3,2,2
"1062",32,2,2,4,2,3,1,1,5,4,4,4,3,4,3,2,5,5,4,2,2,2,1,5,3,2,1,1,1,2
"1063",32,2,2,2,1,1,1,2,2,2,2,3,2,2,1,2,2,4,3,1,1,1,1,6,2,4,3,3,2,3
"1064",32,2,3,3,2,2,1,2,3,3,3,4,2,2,2,2,3,5,3,2,3,3,2,1,2,3,1,1,1,1
"1065",32,2,2,6,3,5,1,1,7,3,2,3,4,3,3,2,5,4,6,1,1,4,2,6,4,2,2,3,2,3
"1066",32,2,2,4,2,3,1,2,3,3,3,4,3,3,2,2,2,3,3,1,1,2,2,1,2,2,3,4,4,2
"1067",32,2,2,6,2,3,1,1,5,4,3,4,3,3,3,3,4,4,4,1,1,3,1,6,4,3,1,2,2,1
"1068",32,2,3,3,3,3,3,3,4,5,2,3,1,3,3,3,2,5,2,1,3,2,1,1,3,3,4,4,3,2
"1069",32,2,2,4,2,3,1,2,4,2,2,3,1,2,2,2,3,4,3,1,1,3,2,6,1,3,2,2,2,2
"1070",32,2,2,4,2,2,1,1,4,3,2,3,2,2,2,1,2,4,3,1,3,4,2,5,2,4,3,4,4,2
"1071",32,3,3,6,5,6,2,1,7,5,3,4,6,6,5,4,4,3,5,1,2,5,2,6,6,1,5,5,4,3
"1072",32,2,3,3,2,2,1,3,2,2,2,3,1,2,2,1,3,4,3,1,2,1,1,1,1,3,3,4,3,3
"1073",32,2,2,4,2,2,2,2,4,3,2,3,2,3,3,2,3,3,3,1,2,1,1,1,2,3,3,4,4,3
"1074",33,2,3,2,2,1,1,1,3,4,3,4,1,3,2,3,3,6,3,1,2,3,2,4,2,6,2,2,2,1
"1075",33,3,2,6,4,5,3,1,7,4,3,4,3,4,3,3,3,4,4,1,1,3,2,5,4,2,1,2,3,1
"1076",33,2,3,3,3,3,2,1,5,3,3,4,3,4,3,3,5,4,5,1,1,2,1,1,3,2,3,4,4,1
"1077",33,3,3,3,3,3,1,2,4,3,2,3,2,3,3,2,5,5,4,1,2,5,3,6,2,3,1,2,3,1
"1078",33,3,3,4,4,3,4,2,6,3,2,4,1,4,4,2,4,4,5,2,3,3,1,1,4,2,4,4,4,3
"1079",33,3,4,4,4,3,2,1,5,3,3,4,3,5,5,3,4,4,4,1,4,2,2,5,3,2,5,5,3,4
"1080",33,2,3,1,2,2,1,3,2,3,2,3,1,3,2,3,3,5,3,1,3,2,1,5,2,4,1,3,2,2
"1081",33,2,3,2,2,2,1,1,4,4,3,3,4,3,2,3,6,6,4,1,2,2,1,1,4,4,3,4,3,3
"1082",33,2,3,2,3,3,1,1,4,4,3,4,3,4,3,3,3,5,3,2,4,4,3,1,3,3,2,2,3,1
"1083",33,1,2,3,1,2,1,1,4,4,3,4,1,3,1,4,4,4,4,1,2,2,2,1,2,3,2,1,1,2
"1084",33,2,2,5,3,4,2,1,7,3,3,4,2,3,3,3,2,3,3,1,2,1,1,1,2,3,1,3,3,2
"1085",33,2,2,5,3,4,2,1,6,4,3,4,4,4,3,3,4,4,5,2,1,3,1,6,4,1,1,2,2,2
"1086",33,3,2,6,3,3,3,1,7,3,3,4,3,4,4,3,4,3,5,1,2,2,1,3,5,1,2,4,3,2
"1087",33,2,2,3,1,2,1,1,3,3,3,4,1,3,1,3,2,4,3,2,3,3,2,6,2,4,1,2,1,2
"1088",33,4,4,4,4,3,2,3,4,3,2,3,1,4,5,2,4,5,3,1,2,3,2,1,2,3,4,4,4,3
"1089",33,3,3,5,2,2,2,2,4,3,3,4,2,3,3,3,2,3,3,2,1,2,2,5,3,3,3,4,3,2
"1090",33,3,3,5,3,3,4,1,6,4,4,4,3,5,5,3,5,4,5,1,1,5,2,4,5,1,2,2,2,2
"1091",33,2,2,5,3,4,4,1,7,4,2,2,1,4,4,2,4,4,4,2,2,2,1,1,4,2,2,4,2,4
"1092",33,2,3,2,2,2,1,2,3,3,2,3,1,3,3,2,4,5,3,2,4,1,1,1,1,3,2,2,2,2
"1093",33,2,2,6,2,3,3,2,6,5,4,4,6,4,2,4,5,5,4,1,2,4,1,4,7,3,2,2,2,1
"1094",33,2,2,4,2,3,1,1,5,3,3,4,3,3,2,3,2,2,4,1,3,2,1,6,2,2,1,3,3,2
"1095",33,2,2,7,2,3,3,1,7,4,4,5,4,4,2,5,4,3,5,4,3,3,1,1,6,1,2,3,2,2
"1096",33,2,2,5,2,3,1,1,5,4,4,4,2,3,2,3,3,4,3,1,3,2,2,4,2,3,2,3,2,3
"1097",33,3,4,4,3,2,2,2,4,3,2,3,1,3,3,2,3,6,3,3,3,1,1,1,2,3,2,3,3,1
"1098",33,2,3,1,3,3,1,2,3,4,3,4,2,3,2,3,2,5,3,1,3,3,2,5,2,5,2,3,3,2
"1099",33,3,3,4,4,3,2,2,5,3,2,3,2,4,4,2,6,5,5,1,1,2,2,1,3,2,3,3,3,3
"1100",33,3,3,6,3,3,2,2,5,4,3,4,4,4,3,3,5,4,5,1,4,2,1,1,4,2,3,3,3,2
"1101",33,3,3,3,3,2,3,2,4,4,4,5,2,5,3,4,3,3,4,1,2,3,2,1,4,1,3,3,3,2
"1102",33,3,3,2,4,3,1,1,4,3,2,2,2,3,3,1,2,3,3,4,2,1,1,1,2,3,2,2,2,2
"1103",33,2,2,3,2,2,1,1,4,3,3,4,1,3,2,4,3,4,3,1,1,1,2,1,2,4,1,2,2,2
"1104",33,3,3,6,4,4,3,2,6,4,4,5,4,5,4,4,5,5,5,1,1,3,1,1,6,2,2,2,1,3
"1105",33,4,4,4,4,3,4,1,5,4,2,3,3,5,5,3,7,6,5,1,2,3,1,3,5,2,3,4,3,2
"1106",33,2,2,7,2,4,3,1,7,5,4,4,3,5,3,5,7,5,7,1,2,2,1,1,4,1,1,1,2,1
"1107",33,2,2,3,3,4,1,1,5,4,3,4,3,4,2,4,3,3,4,1,3,2,1,6,4,2,1,2,2,2
"1108",34,2,2,2,1,2,1,2,3,3,3,4,3,3,2,3,4,4,5,1,1,4,3,4,4,2,2,4,3,3
"1109",34,2,2,4,2,3,1,1,5,3,3,4,4,3,2,3,3,3,4,1,2,2,1,1,4,3,2,4,3,2
"1110",34,3,3,3,2,2,1,1,4,3,2,3,1,3,3,2,2,4,3,2,3,2,1,7,2,4,2,4,3,3
"1111",34,2,2,5,4,4,4,1,7,4,3,4,2,4,4,3,3,4,3,3,1,2,1,1,4,3,4,4,3,4
"1112",34,4,4,4,3,2,2,2,4,2,1,2,1,2,3,1,4,6,3,2,1,1,1,1,2,4,3,3,2,3
"1113",34,2,2,4,2,3,1,1,5,4,3,4,2,3,3,2,5,5,4,3,2,3,2,6,2,2,1,3,2,3
"1114",34,2,1,6,2,3,4,1,7,5,4,4,3,4,1,5,5,4,5,1,1,3,2,5,4,2,2,2,2,2
"1115",34,3,3,6,3,4,2,1,6,2,2,4,3,4,4,2,3,3,4,1,4,2,1,1,4,3,4,5,3,4
"1116",34,1,2,1,1,2,1,3,1,4,3,4,3,3,2,3,3,4,3,1,3,2,2,4,2,3,3,4,2,4
"1117",34,2,2,4,1,1,1,1,4,3,4,5,3,3,2,3,4,4,4,1,2,2,1,6,2,3,2,4,3,3
"1118",34,1,2,1,1,1,1,1,2,3,2,3,1,2,1,2,2,4,2,3,2,2,2,4,1,3,2,3,2,3
"1119",34,1,2,2,2,3,1,1,4,5,4,4,4,4,2,4,3,3,3,1,1,2,1,1,3,2,3,4,3,3
"1120",34,2,3,2,3,2,1,4,2,1,2,3,1,2,2,1,2,3,3,2,2,1,1,6,2,3,3,3,1,4
"1121",34,1,1,3,2,3,1,2,3,4,4,5,3,3,2,4,1,2,2,1,2,2,1,1,4,2,2,3,3,2
"1122",34,1,1,2,1,2,1,2,3,4,4,4,3,3,1,4,3,3,3,1,1,2,1,3,4,3,3,4,3,3
"1123",34,3,4,3,3,2,2,1,4,3,3,4,1,4,3,3,3,6,3,2,3,4,3,1,2,5,2,3,2,3
"1124",34,2,1,7,2,4,1,1,5,4,3,4,4,3,2,4,3,3,4,1,1,1,1,1,2,3,2,2,2,2
"1125",34,2,3,3,2,2,1,4,2,3,2,3,1,2,2,2,2,5,2,2,2,1,1,1,1,4,3,4,3,3
"1126",34,2,2,5,2,2,1,3,3,4,2,3,1,2,3,1,5,6,4,1,3,2,2,5,1,4,1,2,1,2
"1127",34,1,1,2,1,2,1,1,3,6,5,4,5,4,1,5,4,4,4,2,1,3,2,4,3,2,3,4,5,2
"1128",34,1,1,1,1,1,1,2,1,5,5,5,3,3,1,5,3,3,3,1,4,2,2,5,2,2,1,2,2,2
"1129",34,3,3,6,3,3,1,1,5,3,3,4,3,4,4,2,2,2,3,1,2,3,2,6,2,2,3,3,2,3
